medicineID,companyName,productName,Tag
16429,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",BROMOPRIDA,Affordable
16434,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","UNI HALOPER",Affordable
16435,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","UNI HALOPER",Affordable
16436,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","UNI DIAZEPAX",Affordable
16438,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","UNI DIAZEPAX",Affordable
16440,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","UNI DIAZEPAX",Affordable
16450,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",TENOLON,Affordable
16489,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",TENOLON,Affordable
16491,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",VERTIZAN,Affordable
16492,"FRESENIUS KABI BRASIL LTDA","VOLUVEN 6%",Affordable
16493,"FRESENIUS KABI BRASIL LTDA",HISOCEL,Affordable
16494,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16495,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16496,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16497,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16498,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16499,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16500,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16509,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFENTAL,Affordable
16528,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","ACETATO DE DEXAMETASONA",Affordable
16531,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",AMLODIL,Affordable
16532,"FRESENIUS KABI BRASIL LTDA","HAES STERIL",Affordable
16533,"FRESENIUS KABI BRASIL LTDA","HAES STERIL",Affordable
16535,"FRESENIUS KABI BRASIL LTDA","HAES STERIL",Affordable
16538,"FRESENIUS KABI BRASIL LTDA",FRESOLCAN,Affordable
16539,"FRESENIUS KABI BRASIL LTDA",FRESOLCAN,Costly
16540,"FRESENIUS KABI BRASIL LTDA",FRESOLCAN,Affordable
16541,"FRESENIUS KABI BRASIL LTDA",FRESOFLOX,Affordable
16542,"FRESENIUS KABI BRASIL LTDA",HISOCEL,Affordable
16562,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIANF,Affordable
16566,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",ALGY-FLANDERIL,Affordable
16589,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",TRIOXINA,Costly
16594,"FRESENIUS KABI BRASIL LTDA","AMINOVEN 10%",Affordable
16596,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL N-HEPA 8%",Affordable
16600,"FRESENIUS KABI BRASIL LTDA","AMINOVEN 10% INFANT",Affordable
16601,"FRESENIUS KABI BRASIL LTDA",AMINOVEN,Affordable
16609,"UNITED MEDICAL LTDA",AMBISOME,Costly
16610,"UNITED MEDICAL LTDA",DAUNOXOME,Costly
16612,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",GANCICLOTRAT,Affordable
16613,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16620,"GEOLAB INDUSTRIA FARMACEUTICA S/A",MIRACAL,Costly
16621,"GEOLAB INDUSTRIA FARMACEUTICA S/A",MIRACAL,Costly
16630,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFENTAL,Affordable
16637,"FRESENIUS KABI BRASIL LTDA",NEPHROTECT,Affordable
16639,"FRESENIUS KABI BRASIL LTDA",NEPHROTECT,Costly
16644,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFENITOIN,Affordable
16645,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFEDRINE,Affordable
16660,"FRESENIUS KABI BRASIL LTDA","HAES STERIL",Affordable
16661,"FRESENIUS KABI BRASIL LTDA",NEPHROTECT,Affordable
16664,"FRESENIUS KABI BRASIL LTDA",RINGER,Affordable
16673,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",MIDAZOLAM,Affordable
16690,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",BUTACID,Affordable
16707,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","SUCCINIL COLIN",Affordable
16708,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFENTAL,Affordable
16709,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFENTAL,Affordable
16710,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFENTAL,Affordable
16714,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","UNI IMIPRAX",Affordable
16716,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","SUCCINIL COLIN",Affordable
16729,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",ASMOFILIN,Affordable
16739,"FRESENIUS KABI BRASIL LTDA","VOLUVEN 6%",Affordable
16740,"FRESENIUS KABI BRASIL LTDA",FRESOFLOX,Costly
16741,"FRESENIUS KABI BRASIL LTDA",OMEGAVEN,Affordable
16742,"FRESENIUS KABI BRASIL LTDA","SOLUCAO GLICOFISIOLOGICA",Affordable
16743,"FRESENIUS KABI BRASIL LTDA","SOLUCAO GLICOFISIOLOGICA",Affordable
16744,"FRESENIUS KABI BRASIL LTDA","SOLUCAO GLICOFISIOLOGICA",Affordable
16745,"FRESENIUS KABI BRASIL LTDA","SOLUCAO GLICOFISIOLOGICA",Affordable
16746,"FRESENIUS KABI BRASIL LTDA","SOLUCAO GLICOFISIOLOGICA",Affordable
16760,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",NIMELIT,Affordable
16765,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",PREDCORT,Affordable
16774,"FRESENIUS KABI BRASIL LTDA",OMEGAVEN,Affordable
16784,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16814,"FRESENIUS KABI BRASIL LTDA","CLORETO DE SODIO",Affordable
16817,"FRESENIUS KABI BRASIL LTDA","LIPOVENOS PLR",Affordable
16819,"FRESENIUS KABI BRASIL LTDA","PURISOLE SM",Affordable
16820,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL NEFRO",Affordable
16821,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL NEFRO",Affordable
16822,"FRESENIUS KABI BRASIL LTDA","LIPOVENOS MCT",Affordable
16823,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
16832,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",DOXAPROST,Affordable
16836,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",DEXAMEX,Affordable
16852,"FRESENIUS KABI BRASIL LTDA","SOLUCAO GLICOFISIOLOGICA",Affordable
16853,"FRESENIUS KABI BRASIL LTDA",FRESOFOL,Affordable
16854,"FRESENIUS KABI BRASIL LTDA",FRESOFOL,Affordable
16855,"FRESENIUS KABI BRASIL LTDA",FRESOFOL,Affordable
16856,"FRESENIUS KABI BRASIL LTDA",FRESOFOL,Affordable
16857,"FRESENIUS KABI BRASIL LTDA","HYPER HAES",Affordable
16859,"FRESENIUS KABI BRASIL LTDA",HISOPLEX,Affordable
16860,"FRESENIUS KABI BRASIL LTDA","HAES STERIL",Affordable
16861,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
16862,"FRESENIUS KABI BRASIL LTDA",HISOCEL,Affordable
16863,"FRESENIUS KABI BRASIL LTDA","HAES STERIL",Affordable
16867,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","BUPSTESIC COM VASO",Affordable
16888,"FRESENIUS MEDICAL CARE LTDA","SOLUCAO FISIOLOGICA DE CLORETO DE SODIO",Affordable
16891,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ZOLMICOL,Costly
16901,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ZOLMICOL,Costly
16904,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",FENOBARBITAL,Affordable
16907,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",ZITRAC,Costly
16919,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",GLICOMET,Affordable
16945,"GEOLAB INDUSTRIA FARMACEUTICA S/A",GLICAMIN,Affordable
16947,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ALBEL,Costly
16952,"GEOLAB INDUSTRIA FARMACEUTICA S/A",CISTEIL,Costly
16954,"GEOLAB INDUSTRIA FARMACEUTICA S/A",CISTEIL,Costly
16961,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
16962,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
16963,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
16964,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
16966,"FRESENIUS KABI BRASIL LTDA","SOLUCAO RINGER COM LACTATO",Affordable
16967,"FRESENIUS KABI BRASIL LTDA","SOLUCAO RINGER COM LACTATO",Affordable
16969,"FRESENIUS KABI BRASIL LTDA",ENDONIDAZOL,Affordable
16971,"GEOLAB INDUSTRIA FARMACEUTICA S/A",DIPRIN,Affordable
16973,"GLAXOSMITHKLINE BRASIL LTDA",HYCAMTIN,Costly
16985,"GLAXOSMITHKLINE BRASIL LTDA",FORTAZ,Affordable
16986,"GLAXOSMITHKLINE BRASIL LTDA",FORTAZ,Affordable
16990,"GRIFOLS BRASIL LTDA","GAMA ANTI-HEPATITE B GRIFOLS",Costly
16997,"FRESENIUS KABI BRASIL LTDA","MANITOL 20%",Affordable
16998,"FRESENIUS KABI BRASIL LTDA","MANITOL 20%",Affordable
16999,"FRESENIUS KABI BRASIL LTDA","FRUTOSE 5%",Affordable
17000,"FRESENIUS KABI BRASIL LTDA","BICARBONATO DE SODIO",Affordable
17001,"FRESENIUS KABI BRASIL LTDA","SOLUCAO RINGER COM LACTATO",Affordable
17002,"FRESENIUS KABI BRASIL LTDA",ENDONITOL,Affordable
17003,"FRESENIUS KABI BRASIL LTDA",RINGER,Affordable
17004,"FRESENIUS KABI BRASIL LTDA",ENDONIDAZOL,Affordable
17005,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
17006,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
17007,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
17008,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
17009,"FRESENIUS KABI BRASIL LTDA",RINGER,Affordable
17035,"GLAXOSMITHKLINE BRASIL LTDA",TRACRIUM,Affordable
17036,"GLAXOSMITHKLINE BRASIL LTDA",TRACRIUM,Affordable
17044,"FRESENIUS KABI BRASIL LTDA","AGUA PARA IRRIGACAO",Affordable
17050,"GEOLAB INDUSTRIA FARMACEUTICA S/A",CAPOX,Costly
17057,"GEOLAB INDUSTRIA FARMACEUTICA S/A",NIOXIL,Affordable
17072,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 30 MEGLUMINA",Affordable
17086,"GEOLAB INDUSTRIA FARMACEUTICA S/A",CIPRIX,Costly
17097,"GEOLAB INDUSTRIA FARMACEUTICA S/A","CLORIDRATO DE HIDROXIZINA",Costly
17098,"GEOLAB INDUSTRIA FARMACEUTICA S/A","CLORIDRATO DE HIDROXIZINA",Costly
17100,"GEOLAB INDUSTRIA FARMACEUTICA S/A","FLUOCINOLONA ACETONIDA + SULFATO DE POLIMIXINA B + SULFATO DE NEOMICINA + CLORIDRATO DE LIDOCAINA",Affordable
17120,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ACEBROFILINA,Costly
17127,"GEOLAB INDUSTRIA FARMACEUTICA S/A",SODIX,Affordable
17136,"GALDERMA BRASIL LTDA",METVIX,Costly
17140,"GEOLAB INDUSTRIA FARMACEUTICA S/A",DIMEFTAL,Affordable
17142,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 35",Costly
17143,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 35",Costly
17161,"GEOLAB INDUSTRIA FARMACEUTICA S/A","OXIDO DE ZINCO + NISTATINA",Costly
17171,"GEOLAB INDUSTRIA FARMACEUTICA S/A",TRINODAZOL,Costly
17185,"GEOLAB INDUSTRIA FARMACEUTICA S/A",VISOPTIC,Costly
17186,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 35",Costly
17199,"GEOLAB INDUSTRIA FARMACEUTICA S/A","ALPHABRIN P",Costly
17201,"GEOLAB INDUSTRIA FARMACEUTICA S/A","ALPHABRIN P",Costly
17208,"GEOLAB INDUSTRIA FARMACEUTICA S/A",OPTYMOL,Costly
17211,"GEOLAB INDUSTRIA FARMACEUTICA S/A",OTOSYLASE,Costly
17216,"GEOLAB INDUSTRIA FARMACEUTICA S/A",CARBOCISTEINA,Costly
17234,"GEOLAB INDUSTRIA FARMACEUTICA S/A",DROTIZIN,Costly
17238,"GLAXOSMITHKLINE BRASIL LTDA",ULTIVA,Affordable
17253,"GEOLAB INDUSTRIA FARMACEUTICA S/A","CLORIDRATO DE CIPROFLOXACINO",Costly
17254,"GEOLAB INDUSTRIA FARMACEUTICA S/A","ALPHABRIN P",Costly
17263,"GEOLAB INDUSTRIA FARMACEUTICA S/A",HPVIR,Costly
17266,"GEOLAB INDUSTRIA FARMACEUTICA S/A","CIPRIXIN DEXA",Costly
17267,"GEOLAB INDUSTRIA FARMACEUTICA S/A",VISOPTIC,Costly
17271,"GEOLAB INDUSTRIA FARMACEUTICA S/A",BETOGENTA,Costly
17272,"GEOLAB INDUSTRIA FARMACEUTICA S/A",BETOGENTA,Costly
17288,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ALPHABRIN,Costly
17296,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ALPHABRIN,Costly
17335,"GUERBET PRODUTOS RADIOLOGICOS LTDA","HEXABRIX 320",Costly
17337,"GUERBET PRODUTOS RADIOLOGICOS LTDA",DOTAREM,Costly
17339,"GEOLAB INDUSTRIA FARMACEUTICA S/A",HYSTIN,Affordable
17342,"GEOLAB INDUSTRIA FARMACEUTICA S/A",TELOL,Affordable
17344,"GEOLAB INDUSTRIA FARMACEUTICA S/A",CIVERTIM,Affordable
17345,"GEOLAB INDUSTRIA FARMACEUTICA S/A",HIDROLAN,Affordable
17352,"GLAXOSMITHKLINE BRASIL LTDA",ALKERAN,Affordable
17373,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ALPHABRIN,Costly
17374,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ALPHABRIN,Costly
17375,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ALPHABRIN,Costly
17378,"GEOLAB INDUSTRIA FARMACEUTICA S/A",DIUREMIDA,Affordable
17384,"GEOLAB INDUSTRIA FARMACEUTICA S/A",FLUCANIL,Costly
17386,"GEOLAB INDUSTRIA FARMACEUTICA S/A",CIVERTIM,Affordable
17401,"GEOLAB INDUSTRIA FARMACEUTICA S/A",BROMEXPEC,Affordable
17415,"GLAXOSMITHKLINE BRASIL LTDA",NIMBIUM,Affordable
17436,"GEOLAB INDUSTRIA FARMACEUTICA S/A",BROMEXPEC,Affordable
17465,"GLAXOSMITHKLINE BRASIL LTDA",NIMBIUM,Affordable
17478,"GEOLAB INDUSTRIA FARMACEUTICA S/A",NISOFLAN,Costly
17494,"GEOLAB INDUSTRIA FARMACEUTICA S/A","CLORIDRATO DE AMBROXOL",Costly
17517,"GLAXOSMITHKLINE BRASIL LTDA",ZINACEF,Affordable
17527,"GEOLAB INDUSTRIA FARMACEUTICA S/A",POLOL,Affordable
17536,"GEOLAB INDUSTRIA FARMACEUTICA S/A",OPTYMOL,Costly
17565,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TIOCONAZOL + TINIDAZOL",Costly
17567,"GEOLAB INDUSTRIA FARMACEUTICA S/A","BEBEX N",Costly
17570,"GEOLAB INDUSTRIA FARMACEUTICA S/A",BETRICORT,Costly
17575,"GEOLAB INDUSTRIA FARMACEUTICA S/A",PREDNAX,Affordable
17590,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
17591,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
17592,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
17593,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
17594,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
17595,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
17622,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CEFALOTINA SODICA",Affordable
17623,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CEFALOTINA SODICA",Affordable
17624,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CEFALOTINA SODICA",Affordable
17625,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CEFALOTINA SODICA",Affordable
17666,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CYMEVIR,Affordable
17669,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICERINA 12%",Affordable
17679,"GREENPHARMA QUIMICA E FARMACEUTICA LTDA",ENALATEC,Affordable
17700,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CYMEVIR,Affordable
17701,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CYMEVIR,Affordable
17702,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CYMEVIR,Affordable
17775,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE HALEX ISTAR",Affordable
17776,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE HALEX ISTAR",Affordable
17777,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE HALEX ISTAR",Affordable
17793,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX CORONAR",Costly
17794,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 30 MEGLUMINA",Affordable
17797,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX HYSTERO",Affordable
17802,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX CORONAR",Affordable
17816,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",POLISOCEL,Affordable
17836,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 35",Affordable
17837,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 35",Affordable
17839,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 35",Affordable
17840,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 30 MEGLUMINA",Affordable
17850,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",LEVAFLOX,Affordable
17851,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",HIFLOXAN,Affordable
17852,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",HIFLOXAN,Affordable
17856,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORETO DE POTASSIO HALEX ISTAR",Affordable
17873,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX CORONAR",Affordable
17883,"GREENPHARMA QUIMICA E FARMACEUTICA LTDA",CINTIDINA,Affordable
17889,"GREENPHARMA QUIMICA E FARMACEUTICA LTDA",CETOMIZOL,Affordable
17892,"GREENPHARMA QUIMICA E FARMACEUTICA LTDA",CINTIDINA,Affordable
17933,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",TRIXOTENE,Costly
17941,"BEKER PRODUTOS FARMACO HOSPITALARES LTDA","SOLUCAO GLICOFISIOLOGICA BEKER",Affordable
17955,"GUERBET PRODUTOS RADIOLOGICOS LTDA",DOTAREM,Costly
17956,"GUERBET PRODUTOS RADIOLOGICOS LTDA",DOTAREM,Costly
17964,"GLAXOSMITHKLINE BRASIL LTDA",VOTRIENT,Costly
17965,"GLAXOSMITHKLINE BRASIL LTDA",VOTRIENT,Costly
17970,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",HICONAZOL,Affordable
17972,"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX CORONAR",Costly
17973,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",HIBUTAN,Affordable
17989,"GUERBET PRODUTOS RADIOLOGICOS LTDA","BLEU PATENTE V",Affordable
17998,"GLAXOSMITHKLINE BRASIL LTDA",VOTRIENT,Costly
17999,"GLAXOSMITHKLINE BRASIL LTDA",VOTRIENT,Costly
18007,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CEFTAZIDIMA PENTAIDRATADA",Costly
18008,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","HALEX ISTAR SOLUCAO GLICOFISIOLOGICA",Affordable
18030,"GUERBET PRODUTOS RADIOLOGICOS LTDA",DOTAREM,Affordable
18031,"GUERBET PRODUTOS RADIOLOGICOS LTDA",HENETIX,Costly
18049,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CEFTAZIDIMA PENTAIDRATADA",Costly
18050,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CEFTAZIDIMA PENTAIDRATADA",Costly
18055,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","HALEX ISTAR SOLUCAO GLICOFISIOLOGICA",Affordable
18056,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORIDRATO DE ONDANSETRONA",Costly
18057,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","ISTARPLAS 200/0~5",Affordable
18058,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE 75%",Affordable
18071,"GRIFOLS BRASIL LTDA",TRYPSONE,Costly
18073,"GUERBET PRODUTOS RADIOLOGICOS LTDA",HENETIX,Affordable
18074,"GUERBET PRODUTOS RADIOLOGICOS LTDA",HENETIX,Affordable
18075,"GUERBET PRODUTOS RADIOLOGICOS LTDA",HENETIX,Costly
18076,"GUERBET PRODUTOS RADIOLOGICOS LTDA",HENETIX,Costly
18077,"GUERBET PRODUTOS RADIOLOGICOS LTDA",HENETIX,Costly
18079,"GUERBET PRODUTOS RADIOLOGICOS LTDA","HEXABRIX 320",Affordable
18088,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","SOLUCAO SALINA BALANCEADA - HALEX ISTAR",Costly
18091,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE 75%",Affordable
18093,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORIDRATO DE ONDANSETRONA",Costly
18095,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORIDRATO DE ONDANSETRONA",Costly
18097,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORIDRATO DE ONDANSETRONA",Costly
18100,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","HALEX ISTAR SOLUCAO GLICOFISIOLOGICA",Affordable
18140,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE 75%",Affordable
18144,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE HALEX ISTAR",Affordable
18146,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","ISTARPLAS 200/0~5",Affordable
18180,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE HALEX ISTAR",Affordable
18181,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE HALEX ISTAR",Affordable
18185,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE HALEX ISTAR",Affordable
18186,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","GLICOSE HALEX ISTAR",Affordable
18217,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CEFALOTINA SODICA",Affordable
18281,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",UXALUN,Costly
18282,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",UXALUN,Costly
18292,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
18293,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
18314,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",IRENAX,Costly
18324,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
18325,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
18326,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
18330,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL 10% SS + GLICOSE",Affordable
18334,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
18336,"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO",Affordable
18359,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",DOCETAXEL,Costly
18361,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",GEMCIT,Affordable
18386,"CHIESI FARMACEUTICA LTDA",CUROSURF,Costly
18425,"CHIESI FARMACEUTICA LTDA",CUROSURF,Costly
18455,"FRESENIUS KABI BRASIL LTDA",LIPOVENOS,Affordable
18457,"FRESENIUS KABI BRASIL LTDA",LIPOVENOS,Affordable
18500,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
18501,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
18502,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
18503,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
18504,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
18506,"FRESENIUS KABI BRASIL LTDA",LIPOVENOS,Affordable
18540,"FRESENIUS KABI BRASIL LTDA",GLICOSE,Affordable
18568,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",NEOCITEC,Costly
18604,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",TARVEXOL,Costly
18640,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",NEOCITEC,Affordable
18698,"BAXTER HOSPITALAR LTDA",RECOMBINATE,Costly
18717,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL 10% SS + GLICOSE",Affordable
18724,"HIPOLABOR FARMACEUTICA LTDA",FOLINAC,Costly
18728,"HIPOLABOR FARMACEUTICA LTDA",AMINOFILINA,Affordable
18729,"HIPOLABOR FARMACEUTICA LTDA",AMINOFILINA,Affordable
18754,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL 10% SS + GLICOSE",Affordable
18765,"HIPOLABOR FARMACEUTICA LTDA",ADREN,Affordable
18768,"HIPOLABOR FARMACEUTICA LTDA",FOLINAC,Affordable
18773,"HIPOLABOR FARMACEUTICA LTDA",AMINOFILINA,Affordable
18776,"FRESENIUS KABI BRASIL LTDA","GLICONATO DE CALCIO",Affordable
18777,"FRESENIUS KABI BRASIL LTDA","GLICONATO DE CALCIO",Affordable
18778,"FRESENIUS KABI BRASIL LTDA","AMINOVEN 10% INFANT",Affordable
18786,"FRESENIUS KABI BRASIL LTDA","GLICONATO DE CALCIO",Affordable
18807,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL 10% SS + GLICOSE",Affordable
18824,"FRESENIUS MEDICAL CARE LTDA","SOLUCAO FISIOLOGICA DE CLORETO DE SODIO",Affordable
18865,"FRESENIUS MEDICAL CARE LTDA","SOLUCAO FISIOLOGICA DE CLORETO DE SODIO",Affordable
